ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort
40F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,209
40F6,ENG,IIA,3B2,TR1,NONE,O15M,2006,118
41F4,ENG,IIA,3B2,TR1,NONE,O15M,2006,36
41F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,66
42F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,36
52F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,40
31F1,ENG,IIA,3B2,OTTER,NONE,O15M,2006,32
32F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,216
37E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,348
37F3,ENG,IIA,3B2,TR2,NONE,O15M,2006,120
38E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1680
38E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,1344
39E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,3036
39E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,2606
39F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,106
44E7,ENG,IIA,3B2,TR2,NONE,O15M,2006,120
44E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,220
44F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,48
45E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,237
45F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,110
48E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,168
35F2,ENG,IIA,3B2,TR2,NONE,O15M,2006,42
36F2,ENG,IIA,3B2,TR2,NONE,O15M,2006,42
37E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,168
37F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,24
37F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,228
37F2,ENG,IIA,3B2,TR2,NONE,O15M,2006,36
37F3,ENG,IIA,3B2,TR2,NONE,O15M,2006,151
37F4,ENG,IIA,3B2,TR2,NONE,O15M,2006,60
38E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1254
38E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,3214
38F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,96
38F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,96
38F4,ENG,IIA,3B2,TR2,NONE,O15M,2006,482
38F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,113
38F6,ENG,IIA,3B2,TR2,NONE,O15M,2006,29
39E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1548
39E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,3080
39F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,192
39F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,264
39F4,ENG,IIA,3B2,TR2,NONE,O15M,2006,86
39F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,254
40E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,24
40E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,739
40F6,ENG,IIA,3B2,TR2,NONE,O15M,2006,240
42F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,48
44F5,FRA,IIA,3B2,TR1,NONE,O15M,2006,4
49F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,7
51F1,FRA,IIA,3B2,TR1,NONE,O15M,2006,34
53F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,85
40F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,4
41F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,27
44F5,FRA,IIA,3B2,TR1,NONE,O15M,2006,1
44F6,FRA,IIA,3B2,TR1,NONE,O15M,2006,53
45F3,FRA,IIA,3B2,TR1,NONE,O15M,2006,20
45F4,FRA,IIA,3B2,TR1,NONE,O15M,2006,11
46E7,FRA,IIA,3B2,TR1,NONE,O15M,2006,20
46F3,FRA,IIA,3B2,TR1,NONE,O15M,2006,43
47E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,15
48E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,10
48F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,11
48F3,FRA,IIA,3B2,TR1,NONE,O15M,2006,4
49E6,FRA,IIA,3B2,TR1,NONE,O15M,2006,14
49E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,10
49F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,286
49F1,FRA,IIA,3B2,TR1,NONE,O15M,2006,52
50E7,FRA,IIA,3B2,TR1,NONE,O15M,2006,93
50E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,7
50F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,461
50F1,FRA,IIA,3B2,TR1,NONE,O15M,2006,419
51E8,FRA,IIA,3B2,TR1,NONE,O15M,2006,10
51E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,44
51F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,102
51F1,FRA,IIA,3B2,TR1,NONE,O15M,2006,288
51F2,FRA,IIA,3B2,TR1,NONE,O15M,2006,4
52E8,FRA,IIA,3B2,TR1,NONE,O15M,2006,36
52E9,FRA,IIA,3B2,TR1,NONE,O15M,2006,437
52F0,FRA,IIA,3B2,TR1,NONE,O15M,2006,1051
52F1,FRA,IIA,3B2,TR1,NONE,O15M,2006,254
31F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,1281
31F2,FRA,IIA,3B2,TR2,NONE,O15M,2006,38
32F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,60
32F2,FRA,IIA,3B2,TR2,NONE,O15M,2006,24
35F0,FRA,IIA,3B2,TR2,NONE,O15M,2006,138
35F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,24
36F0,FRA,IIA,3B2,TR2,NONE,O15M,2006,480
36F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,140
37F0,FRA,IIA,3B2,TR2,NONE,O15M,2006,117
31F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,3150
31F2,FRA,IIA,3B2,TR2,NONE,O15M,2006,782
33F2,FRA,IIA,3B2,TR2,NONE,O15M,2006,6
36F0,FRA,IIA,3B2,TR2,NONE,O15M,2006,267
36F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,3
37F0,FRA,IIA,3B2,TR2,NONE,O15M,2006,316
37F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,36
31F1,FRA,IIA,3B2,TR2,NONE,O15M,2006,6
38F0,NIR,IIA,3B2,OTTER,NONE,O15M,2006,24
38E8,NIR,IIA,3B2,TR1,NONE,O15M,2006,48
38F0,NIR,IIA,3B2,TR1,NONE,O15M,2006,120
39E8,NIR,IIA,3B2,TR1,NONE,O15M,2006,96
39E9,NIR,IIA,3B2,TR1,NONE,O15M,2006,624
38E8,NIR,IIA,3B2,TR2,NONE,O15M,2006,60
38E9,NIR,IIA,3B2,TR2,NONE,O15M,2006,72
39E8,NIR,IIA,3B2,TR2,NONE,O15M,2006,1104
39E9,NIR,IIA,3B2,TR2,NONE,O15M,2006,4212
36F0,NIR,IIA,3B2,TR2,NONE,O15M,2006,48
38E8,NIR,IIA,3B2,TR2,NONE,O15M,2006,2016
38E9,NIR,IIA,3B2,TR2,NONE,O15M,2006,312
38F0,NIR,IIA,3B2,TR2,NONE,O15M,2006,120
39E8,NIR,IIA,3B2,TR2,NONE,O15M,2006,2568
39E9,NIR,IIA,3B2,TR2,NONE,O15M,2006,10572
40E8,NIR,IIA,3B2,TR2,NONE,O15M,2006,312
40E9,NIR,IIA,3B2,TR2,NONE,O15M,2006,216
31F2,NLD,IIA,3B2,TR1,NONE,O15M,2006,28
31F3,NLD,IIA,3B2,TR1,NONE,O15M,2006,673
32F3,NLD,IIA,3B2,TR1,NONE,O15M,2006,182
33F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,36
34F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,89
36F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,4
38F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,3
36F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,12
37F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,163
37F5,NLD,IIA,3B2,TR1,NONE,O15M,2006,52
38F5,NLD,IIA,3B2,TR1,NONE,O15M,2006,72
31F1,NLD,IIA,3B2,TR2,NONE,O15M,2006,58
32F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,1
33F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,35
34F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,149
35F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,21
36F2,NLD,IIA,3B2,TR2,NONE,O15M,2006,20
36F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,3
36F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,95
36F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,16
37F2,NLD,IIA,3B2,TR2,NONE,O15M,2006,513
37F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,127
37F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,375
38F0,NLD,IIA,3B2,TR2,NONE,O15M,2006,8
38F2,NLD,IIA,3B2,TR2,NONE,O15M,2006,32
38F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,3
38F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,20
38F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,63
39F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,41
39F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,140
39F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,1194
39F7,NLD,IIA,3B2,TR2,NONE,O15M,2006,40
40F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,63
40F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,763
40F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,124
41F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,58
32F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,10
36F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,20
37F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,40
37F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,143
38F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,48
38F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,42
38F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,44
39F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,115
44E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,60
46E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,28
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,127
47E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,28
47E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
47F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
48E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,238
48E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,27
49E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,280
49E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,455
49E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,13
50E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
50E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,330
51E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
51E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,148
51E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,11
52E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
38E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,151
38F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,63
39E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,54
39E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,102
39F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,109
39F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,294
40E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,42
40F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,28
40F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,36
41E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,136
41F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,301
41F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,48
41F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,84
42E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,180
42F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,748
42F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,326
42F3,SCO,IIA,3B2,TR1,NONE,O15M,2006,27
43E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,398
43E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,780
43F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,339
43F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,134
43F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,48
43F5,SCO,IIA,3B2,TR1,NONE,O15M,2006,108
43F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,180
43F7,SCO,IIA,3B2,TR1,NONE,O15M,2006,144
44E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,142
44E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,250
44E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,825
44F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,903
44F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,477
44F3,SCO,IIA,3B2,TR1,NONE,O15M,2006,246
44F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,784
44F5,SCO,IIA,3B2,TR1,NONE,O15M,2006,177
45E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,55
45E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,27
45E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,165
45F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,79
45F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,108
45F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,384
45F3,SCO,IIA,3B2,TR1,NONE,O15M,2006,3291
45F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,1103
46E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,449
46E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,26
46E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,296
46E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,680
46F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,270
46F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,822
46F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,2427
46F3,SCO,IIA,3B2,TR1,NONE,O15M,2006,1464
46F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,903
47E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,200
47E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,2559
47E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,2441
47F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,2457
47F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,3361
47F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,1659
47F3,SCO,IIA,3B2,TR1,NONE,O15M,2006,47
48E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,1858
48E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,764
48E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,2707
48E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,5941
48F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,3445
48F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,1584
48F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,1106
49E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,1488
49E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,1192
49E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,309
49E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,3782
49F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,4395
49F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,1995
49F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,940
50E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,176
50E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,1431
50E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,2962
50E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,3585
50F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,860
50F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,515
50F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,27
51E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,12
51E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,13
51E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,1473
51E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,532
51F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,136
52E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,125
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,310
48E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,170
38E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
38F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,96
38F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
38F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
39E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,1273
39E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,937
39F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,72
39F4,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
39F5,SCO,IIA,3B2,TR1,NONE,O15M,2006,72
39F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,60
40E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,96
40F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,132
41F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,79
41F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,17
41F6,SCO,IIA,3B2,TR1,NONE,O15M,2006,216
42F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,374
42F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,34
43F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,120
44F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,52
45E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,28
45E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,192
45F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,72
46E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,61
46E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,29
47E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,1537
47E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,96
47E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,473
47F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,418
48E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,128
48E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,136
48E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,176
48F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,155
49E6,SCO,IIA,3B2,TR1,NONE,O15M,2006,139
49E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,550
49E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,120
49E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,241
49F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,131
49F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,59
50E7,SCO,IIA,3B2,TR1,NONE,O15M,2006,55
50E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,96
50E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,48
44E6,SCO,IIA,3B2,OTTER,NONE,O15M,2006,24
44E7,SCO,IIA,3B2,OTTER,NONE,O15M,2006,72
44E8,SCO,IIA,3B2,OTTER,NONE,O15M,2006,120
48F1,SCO,IIA,3B2,OTTER,NONE,O15M,2006,48
49F1,SCO,IIA,3B2,OTTER,NONE,O15M,2006,36
50F0,SCO,IIA,3B2,OTTER,NONE,O15M,2006,36
51F1,SCO,IIA,3B2,OTTER,NONE,O15M,2006,144
37E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
37F6,SCO,IIA,3B2,TR2,NONE,O15M,2006,120
38E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,1908
38E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,336
38F5,SCO,IIA,3B2,TR2,NONE,O15M,2006,24
38F6,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
39E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,2632
39E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,5018
40E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,912
40E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,444
40E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,144
40F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,60
41E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,2016
42E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,120
42F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,119
43E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
43E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,171
43F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,86
43F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,124
44E6,SCO,IIA,3B2,TR2,NONE,O15M,2006,1983
44E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,7996
44E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,708
44E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,2548
44F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,3402
44F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,51
45E6,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
45E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,711
45E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,4578
45E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,8603
45F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,6438
45F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,572
46E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,197
46E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,2168
46E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,5431
46F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,2638
46F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,417
47E6,SCO,IIA,3B2,TR2,NONE,O15M,2006,86
47E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,133
47E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,7072
47F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,3930
47F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,204
48E6,SCO,IIA,3B2,TR2,NONE,O15M,2006,58
48E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,1437
48F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,1073
48F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,27
49E6,SCO,IIA,3B2,TR2,NONE,O15M,2006,55
49E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,20
49E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,29
49E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,178
49F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,254
50E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,308
50F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,278
37E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,84
38E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,4798
38E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,420
38F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,36
38F8,SCO,IIA,3B2,TR2,NONE,O15M,2006,29
39E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,8434
39E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,6931
39F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,1116
40E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,200
40E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,439
40E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,588
40F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,24
41E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,19
41E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,24
41E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,28
41F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,466
41F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,218
42F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,1032
42F1,SCO,IIA,3B2,TR2,NONE,O15M,2006,730
43E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
43E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,21
44E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,523
44F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,121
45E7,SCO,IIA,3B2,TR2,NONE,O15M,2006,66
45E8,SCO,IIA,3B2,TR2,NONE,O15M,2006,29
45E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,146
45F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,142
46E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,96
46F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,80
47E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,944
47F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,593
48F0,SCO,IIA,3B2,TR2,NONE,O15M,2006,24
49E9,SCO,IIA,3B2,TR2,NONE,O15M,2006,216
43F6,SWE,IIA,3B2,TR1,NONE,O15M,2006,216
43F7,SWE,IIA,3B2,TR1,NONE,O15M,2006,498
43F8,SWE,IIA,3B2,TR1,NONE,O15M,2006,17
44F4,SWE,IIA,3B2,TR1,NONE,O15M,2006,4
44F5,SWE,IIA,3B2,TR1,NONE,O15M,2006,12
44F6,SWE,IIA,3B2,TR1,NONE,O15M,2006,64
44F7,SWE,IIA,3B2,TR1,NONE,O15M,2006,15
45F4,SWE,IIA,3B2,TR1,NONE,O15M,2006,12
40F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,132
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,12
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,4
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,8
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,600
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,240
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,1044
36F0,ENG,IIA,3B2,GT1,NONE,U10M,2006,312
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2006,792
37F0,ENG,IIA,3B2,GT1,NONE,U10M,2006,744
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,48
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,5916
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,84
37F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,144
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,336
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,24
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,72
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2006,2
