country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,ICES rectangle,mesh_size_range,quarter
NLD,IIA,3B2,BT1,NONE,O15M,2006,142,4,FLAT,BEAM,42F5,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,664,4,FLAT,BEAM,42F6,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,431,4,FLAT,BEAM,42F7,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,28,4,FLAT,BEAM,43F3,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,51,4,FLAT,BEAM,43F4,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,10,4,FLAT,BEAM,43F5,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,121,4,FLAT,BEAM,43F6,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,553,4,FLAT,BEAM,43F7,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,66,4,FLAT,BEAM,44F2,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,85,4,FLAT,BEAM,44F3,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,95,4,FLAT,BEAM,44F4,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,26,4,FLAT,BEAM,44F5,>=120,2
NLD,IIA,3B2,BT1,NONE,O15M,2006,28,4,FLAT,BEAM,45F3,>=120,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,6,4,FLAT,BEAM,32F3,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,17,4,FLAT,BEAM,32F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,12,4,FLAT,BEAM,36F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,8,4,FLAT,BEAM,37F2,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,73,4,FLAT,BEAM,37F6,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,178,4,FLAT,BEAM,38F2,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,93,4,FLAT,BEAM,38F3,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,4,FLAT,BEAM,38F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,4,FLAT,BEAM,38F5,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,109,4,FLAT,BEAM,38F6,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,47,4,FLAT,BEAM,39F0,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,28,4,FLAT,BEAM,39F1,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,443,4,FLAT,BEAM,39F2,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,995,4,FLAT,BEAM,39F3,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,510,4,FLAT,BEAM,39F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,341,4,FLAT,BEAM,39F5,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,26,4,FLAT,BEAM,39F6,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,167,4,FLAT,BEAM,39F7,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,43,4,FLAT,BEAM,40F2,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,655,4,FLAT,BEAM,40F3,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1006,4,FLAT,BEAM,40F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,178,4,FLAT,BEAM,40F5,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,138,4,FLAT,BEAM,40F6,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,59,4,FLAT,BEAM,40F7,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,40,4,FLAT,BEAM,41F4,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,92,4,FLAT,BEAM,41F5,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,33,4,FLAT,BEAM,41F6,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,4,FLAT,BEAM,41F7,100-119,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,18,4,FLAT,BEAM,42F6,100-119,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,320,4,SHR,BEAM,31F3,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,978,4,SHR,BEAM,32F3,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,23,4,SHR,BEAM,33F3,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,640,4,SHR,BEAM,33F4,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,54,4,SHR,BEAM,34F1,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,69,4,SHR,BEAM,34F2,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,870,4,SHR,BEAM,34F4,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,136,4,SHR,BEAM,35F4,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,6,4,SHR,BEAM,35F5,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,20,4,SHR,BEAM,36F4,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,18,4,SHR,BEAM,36F5,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,76,4,SHR,BEAM,38F7,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,56,4,SHR,BEAM,39F7,16-31,2
NLD,IIA,3B2,BEAM,NONE,O15M,2006,25,4,SHR,BEAM,40F7,16-31,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,2 EU,FLAT,BEAM,53F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,201,4,FLAT,BEAM,31F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,2665,4,FLAT,BEAM,31F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,3132,4,FLAT,BEAM,31F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,142,4,FLAT,BEAM,32F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,4866,4,FLAT,BEAM,32F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,21072,4,FLAT,BEAM,32F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,675,4,FLAT,BEAM,32F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,4,FLAT,BEAM,33F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1257,4,FLAT,BEAM,33F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,10300,4,FLAT,BEAM,33F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,4226,4,FLAT,BEAM,33F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,3507,4,FLAT,BEAM,34F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,4090,4,FLAT,BEAM,34F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,11244,4,FLAT,BEAM,34F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,672,4,FLAT,BEAM,35F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,2961,4,FLAT,BEAM,35F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,4397,4,FLAT,BEAM,35F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,5407,4,FLAT,BEAM,35F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1385,4,FLAT,BEAM,35F5,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,148,4,FLAT,BEAM,35F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,101,4,FLAT,BEAM,36F0,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,272,4,FLAT,BEAM,36F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,680,4,FLAT,BEAM,36F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1128,4,FLAT,BEAM,36F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,5005,4,FLAT,BEAM,36F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,2130,4,FLAT,BEAM,36F5,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,252,4,FLAT,BEAM,36F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,49,4,FLAT,BEAM,36F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,125,4,FLAT,BEAM,37F0,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,301,4,FLAT,BEAM,37F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,156,4,FLAT,BEAM,37F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,33,4,FLAT,BEAM,37F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,385,4,FLAT,BEAM,37F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,794,4,FLAT,BEAM,37F5,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1023,4,FLAT,BEAM,37F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1852,4,FLAT,BEAM,37F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,15,4,FLAT,BEAM,38F1,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,119,4,FLAT,BEAM,38F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,84,4,FLAT,BEAM,38F5,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,712,4,FLAT,BEAM,38F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,130,4,FLAT,BEAM,38F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,22,4,FLAT,BEAM,39F2,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,20,4,FLAT,BEAM,39F3,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,23,4,FLAT,BEAM,39F4,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,1321,4,FLAT,BEAM,39F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,898,4,FLAT,BEAM,39F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,40,4,FLAT,BEAM,40F6,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,288,4,FLAT,BEAM,40F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,49,4,FLAT,BEAM,43F7,80-89,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,98,4,FLAT,BEAM,39F7,90-99,2
NLD,IIA,3B2,BT2,NONE,O15M,2006,152,4,FLAT,BEAM,40F7,90-99,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,30,4,NONE,BEAM,38F3,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,30,4,NONE,BEAM,39F3,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,24,4,NONE,BEAM,39F6,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,24,4,NONE,BEAM,39F7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,30,4,NONE,BEAM,40F4,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,102,4,NONE,BEAM,40F6,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,426,4,NONE,BEAM,40F7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,30,4,NONE,BEAM,41F3,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,30,4,NONE,BEAM,41F4,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,456,4,NONE,BEAM,41F6,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,222,4,NONE,BEAM,41F7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,146,4,NONE,BEAM,42F6,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,62,4,NONE,BEAM,42F7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,211,4,NONE,BEAM,43F7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,24,4,NONE,BEAM,45E7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,206,4,NONE,BEAM,50E7,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,79,4,NONE,BEAM,50E8,>=120,2
SCO,IIA,3B2,BT1,NONE,O15M,2006,138,4,NONE,BEAM,51E8,>=120,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,24,4,NONE,BEAM,35F4,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,24,4,NONE,BEAM,36F6,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,72,4,NONE,BEAM,37F1,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,222,4,NONE,BEAM,37F2,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,54,4,NONE,BEAM,37F3,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,60,4,NONE,BEAM,37F4,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,48,4,NONE,BEAM,38F1,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,360,4,NONE,BEAM,38F2,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,480,4,NONE,BEAM,38F3,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,96,4,NONE,BEAM,38F5,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,60,4,NONE,BEAM,39F1,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,1657,4,NONE,BEAM,39F2,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,3040,4,NONE,BEAM,39F3,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,931,4,NONE,BEAM,39F4,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,108,4,NONE,BEAM,39F5,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,318,4,NONE,BEAM,40F2,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,1963,4,NONE,BEAM,40F3,100-119,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,755,4,NONE,BEAM,40F4,100-119,2
SCO,IIA,3B2,BEAM,NONE,O15M,2006,30,4,NONE,BEAM,39F3,32-54,2
SCO,IIA,3B2,BEAM,NONE,O15M,2006,60,4,NONE,BEAM,40F3,32-54,2
SCO,IIA,3B2,BEAM,NONE,O15M,2006,30,4,NONE,BEAM,40F4,32-54,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,192,4,NONE,BEAM,32F2,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,24,4,NONE,BEAM,32F3,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,48,4,NONE,BEAM,33F2,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,60,4,NONE,BEAM,33F3,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,48,4,NONE,BEAM,36F1,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,192,4,NONE,BEAM,36F2,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,144,4,NONE,BEAM,37F2,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,228,4,NONE,BEAM,37F3,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,15,4,NONE,BEAM,38F6,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,15,4,NONE,BEAM,39F6,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,90,4,NONE,BEAM,40F6,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,30,4,NONE,BEAM,40F7,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,30,4,NONE,BEAM,41F7,80-89,2
SCO,IIA,3B2,BT2,NONE,O15M,2006,60,4,NONE,BEAM,43F7,80-89,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,408,4,NONE,OTTER,31F1,100-119,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,240,4,NONE,OTTER,38E8,100-119,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,768,4,NONE,OTTER,38E9,100-119,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,24,4,NONE,OTTER,39E8,100-119,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,48,4,NONE,OTTER,39E9,100-119,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,2076,4,NONE,OTTER,31F0,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,468,4,NONE,OTTER,31F1,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,4056,4,NONE,OTTER,32F0,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,3054,4,NONE,OTTER,32F1,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,312,4,NONE,OTTER,33F1,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,72,4,NONE,OTTER,36F0,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,8784,4,NONE,OTTER,38E8,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,72,4,NONE,OTTER,38E9,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,2040,4,NONE,OTTER,39E8,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,336,4,NONE,OTTER,39E9,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,1440,4,NONE,OTTER,40E7,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,1128,4,NONE,OTTER,41E6,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,312,4,NONE,OTTER,41E7,80-89,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,24,4,NONE,OTTER,32F1,90-99,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,768,4,NONE,OTTER,33F1,90-99,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,14,4,NONE,OTTER,39E8,90-99,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,14,4,NONE,OTTER,39E9,90-99,2
ENG,IIA,3B2,TR2,NONE,U10M,2006,81,4,NONE,OTTER,41F1,90-99,2
FRA,IIA,3B2,TR2,NONE,U10M,2006,4,4,COASTAL,OTTER,31F2,80-89,2
NLD,IIA,3B2,TR1,NONE,U10M,2006,23,4,MIX,OTTER,32F4,100-119,2
NLD,IIA,3B2,TR2,NONE,U10M,2006,78,4,MIX,OTTER,32F4,80-89,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,24,4,NONE,OTTER,44E6,<16,2
SCO,IIA,3B2,TR1,NONE,U10M,2006,12,4,NONE,OTTER,44E6,>=120,2
SCO,IIA,3B2,TR1,NONE,U10M,2006,216,4,NONE,OTTER,41E7,100-119,2
SCO,IIA,3B2,TR1,NONE,U10M,2006,36,4,NONE,OTTER,44E6,100-119,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,72,4,NONE,OTTER,46E6,70-79,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,672,4,NONE,OTTER,38E8,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,120,4,NONE,OTTER,39E8,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,1680,4,NONE,OTTER,40E7,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,1980,4,NONE,OTTER,41E6,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,5586,4,NONE,OTTER,41E7,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,48,4,NONE,OTTER,42E7,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,11338,4,NONE,OTTER,44E6,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,324,4,NONE,OTTER,44E7,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,24,4,NONE,OTTER,44E8,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,72,4,NONE,OTTER,45E6,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,120,4,NONE,OTTER,46E6,80-89,2
SCO,IIA,3B2,TR2,NONE,U10M,2006,96,4,NONE,OTTER,44E6,90-99,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,24,4,NONE,OTTER,41E7,NONE,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,480,4,NONE,OTTER,43E8,NONE,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,288,4,NONE,OTTER,44E6,NONE,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,996,4,NONE,OTTER,46E6,NONE,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,24,4,NONE,OTTER,47E6,NONE,2
SCO,IIA,3B2,OTTER,NONE,U10M,2006,72,4,NONE,OTTER,49E8,NONE,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,6,4,DNK_GARN_TOR___N,TRAMMEL,42F7,100-109,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,9,4,DNK_GARN_TOR___N,TRAMMEL,43F7,100-109,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,14,4,DNK_GARN_PGH___N,TRAMMEL,40F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,6,4,DNK_GARN_PGH___N,TRAMMEL,41F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,82,4,DNK_GARN_RSP___N,TRAMMEL,40F3,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,132,4,DNK_GARN_RSP___N,TRAMMEL,40F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,38,4,DNK_GARN_RSP___N,TRAMMEL,41F3,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,371,4,DNK_GARN_RSP___N,TRAMMEL,41F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,2,4,DNK_GARN_RSP___N,TRAMMEL,42F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,13,4,DNK_GARN_RSP___N,TRAMMEL,43F1,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,51,4,DNK_GARN_TNG___N,TRAMMEL,40F3,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,75,4,DNK_GARN_TNG___N,TRAMMEL,40F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,53,4,DNK_GARN_TNG___N,TRAMMEL,41F3,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,254,4,DNK_GARN_TNG___N,TRAMMEL,41F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,14,4,DNK_GARN_TNG___N,TRAMMEL,42F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,149,4,DNK_GARN_TOR___N,TRAMMEL,41F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,14,4,DNK_GARN_TOR___N,TRAMMEL,42F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,71,4,DNK_GARN_TOR___N,TRAMMEL,43F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,61,4,DNK_REST_NORD__N,TRAMMEL,40F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,11,4,DNK_REST_NORD__N,TRAMMEL,41F7,110-149,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,13,4,DNK_GARN_PGH___N,TRAMMEL,42F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,52,4,DNK_GARN_RSP___N,TRAMMEL,41F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,60,4,DNK_GARN_TNG___N,TRAMMEL,41F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,8,4,DNK_GARN_TOR___N,TRAMMEL,42F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,46,4,DNK_GARN_TOR___N,TRAMMEL,43F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,188,4,DNK_GARN_TOR___N,TRAMMEL,43F8,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,17,4,DNK_REST_NORD__N,TRAMMEL,41F7,150-219,2
DNK,IIA,3B2,GT1,NONE,O10T15M,2006,5,4,DNK_REST_NORD__N,TRAMMEL,42F7,150-219,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,192,4,NONE,TRAMMEL,31F1,100-109,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,44,4,NONE,TRAMMEL,32F1,100-109,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,168,4,NONE,TRAMMEL,37E9,110-149,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,12,4,NONE,TRAMMEL,31F1,150-219,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,48,4,NONE,TRAMMEL,37E9,150-219,2
ENG,IIA,3B2,GT1,NONE,O10T15M,2006,432,4,NONE,TRAMMEL,33F1,90-99,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,24,4,COASTAL,TRAMMEL,31F1,>=220,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,44,4,COASTAL,TRAMMEL,31F2,10-30,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,469,4,COASTAL,TRAMMEL,31F1,100-109,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,808,4,COASTAL,TRAMMEL,31F2,100-109,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,274,4,COASTAL,TRAMMEL,31F3,100-109,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,1024,4,COASTAL,TRAMMEL,31F1,110-149,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,848,4,COASTAL,TRAMMEL,31F2,110-149,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,48,4,COASTAL,TRAMMEL,35F2,110-149,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,360,4,COASTAL,TRAMMEL,31F1,150-219,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,24,4,COASTAL,TRAMMEL,31F2,150-219,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,48,4,COASTAL,TRAMMEL,31F1,31-49,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,24,4,COASTAL,TRAMMEL,31F2,80-89,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,7919,4,COASTAL,TRAMMEL,31F1,90-99,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,18256,4,COASTAL,TRAMMEL,31F2,90-99,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,20,4,COASTAL,TRAMMEL,32F2,90-99,2
FRA,IIA,3B2,GT1,NONE,O10T15M,2006,48,4,COASTAL,TRAMMEL,35F2,90-99,2
DEU,IIA,3B2,BEAM,NONE,U10M,2006,64,4,NONE,BEAM,36F8,16-31,3
DEU,IIA,3B2,BEAM,NONE,U10M,2006,232,4,NONE,BEAM,37F8,16-31,3
ENG,IIA,3B2,BEAM,NONE,U10M,2006,132,4,NONE,BEAM,34F0,16-31,3
NLD,IIA,3B2,BT2,NONE,U10M,2006,2,4,FLAT,BEAM,34F4,80-89,3
