Index,Sal,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
1081,36,36.01666667,0.926278204,0.769883506,0.980018222,0.991739591,0.863002047,0.999986713,0.869153971,0.952062229,0.919128235,0,0,0.996360404,0.999950348,0,0.996388517,0.752215911,0.830311243,0.754523527,0.923660073,0.997316821,1,0.5,0.99997568,1,0.677546282,0.5,0.895877096,0.918455249,0.902527387,0.882380999,0.952486529,0.959224787,0.900121959,0.593618815,0.900710266,0.938029445
1082,36.03333333,36.05,0.923031492,0.757573965,0.978556615,0.990912672,0.857236284,0.999983462,0.856038331,0.947578528,0.915656572,0,0,0.996043659,0.999944534,0,0.996048644,0.737247128,0.820112091,0.73750765,0.918521073,0.997105931,1,0.5,0.999971895,1,0.6615205,0.5,0.886096209,0.914147166,0.895347301,0.876479434,0.949030754,0.956312445,0.895528418,0.569515577,0.894465309,0.9347258
1083,36.06666667,36.08333333,0.919654197,0.744824202,0.976990606,0.990003808,0.851269681,0.999979415,0.841847236,0.942700699,0.912050138,0,0,0.995699468,0.99993804,0,0.995676925,0.721708619,0.809440609,0.719750369,0.913068688,0.996878518,1,0.5,0.999967522,1,0.645115421,0.5,0.875524201,0.909633876,0.887704118,0.870325272,0.945338057,0.953202239,0.890749254,0.545078316,0.887876463,0.931258944
1084,36.1,36.11666667,0.916142172,0.731641427,0.975313117,0.989005053,0.845098772,0.999974378,0.826540705,0.937398972,0.90830494,0,0,0.995325474,0.999930785,0,0.995270403,0.705618121,0.798291767,0.701278389,0.907288269,0.996633295,1,0.5,0.999962467,1,0.628361921,0.5,0.86412142,0.904908003,0.879577804,0.8639121,0.941394347,0.949882215,0.885779347,0.520421984,0.880931016,0.927622214
1085,36.13333333,36.15,0.912491241,0.718035429,0.973516646,0.987907727,0.838720336,0.999968109,0.810086953,0.931642264,0.904416972,0,0,0.994919122,0.999922681,0,0.994825852,0.688998193,0.786662566,0.682126591,0.901165092,0.996368877,1,0.5,0.999956626,1,0.611294067,0.5,0.851850823,0.899962161,0.870948917,0.857233786,0.937185015,0.946339914,0.880613657,0.495665761,0.873616576,0.923808825
1086,36.16666667,36.18333333,0.908697199,0.704018664,0.971593253,0.986702358,0.832131425,0.999960307,0.792464341,0.925398307,0.900382231,0,0,0.994477642,0.999913628,0,0.994339754,0.671876283,0.774552248,0.662338136,0.89468445,0.996083774,1,0.5,0.999949876,1,0.593948888,0.5,0.838678993,0.894788989,0.861798874,0.850284539,0.932694964,0.942562385,0.875247248,0.470930773,0.865921196,0.919811887
1087,36.2,36.21666667,0.904755831,0.68960632,0.969534542,0.985378616,0.82532939,0.999950595,0.77366336,0.918633823,0.896196723,0,0,0.993998033,0.999903516,0,0.993808272,0.654284722,0.761962493,0.64196439,0.887831763,0.995776381,1,0.5,0.999942076,1,0.576366102,0.5,0.824577231,0.889381183,0.852110232,0.843058961,0.927908651,0.938536199,0.869675319,0.446337728,0.857833502,0.915624423
1088,36.23333333,36.25,0.900662922,0.674816342,0.967331648,0.983925245,0.818311915,0.999938507,0.753688556,0.911314754,0.89185648,0,0,0.993477043,0.999892219,0,0.993227226,0.636260621,0.748897608,0.621064646,0.880592693,0.99544497,1,0.5,0.999933062,1,0.558587784,0.5,0.809522738,0.883731536,0.841866996,0.835552105,0.922810134,0.934247478,0.863893227,0.422004581,0.849342834,0.911239389
1089,36.26666667,36.28333333,0.896414266,0.659669428,0.964975221,0.982329999,0.811077046,0.999923461,0.732560297,0.903406544,0.887357571,0,0,0.992911153,0.9998796,0,0.992592059,0.61784568,0.735364692,0.599705632,0.872953286,0.995087683,1,0.5,0.999922645,1,0.540657981,0.5,0.793499838,0.877832979,0.831054952,0.827759538,0.917383139,0.929681928,0.857896519,0.398044295,0.840439396,0.906649697
1090,36.3,36.31666667,0.892005684,0.644188987,0.962455419,0.980579567,0.803623218,0.999904735,0.710316271,0.894874495,0.882696119,0,0,0.99229655,0.999865504,0,0.991897811,0.599085895,0.721373783,0.577960813,0.864900111,0.99470252,0.999999999,0.5,0.999910607,1,0.522622296,0.5,0.776501219,0.871678627,0.819662011,0.819677402,0.911611135,0.924824875,0.851680963,0.374562819,0.831114413,0.901848241
1091,36.33333333,36.35,0.887433034,0.628401052,0.959761892,0.978659499,0.795949291,0.999881428,0.687012589,0.885684177,0.877868313,0,0,0.991629111,0.999849757,0,0.991139081,0.580031172,0.706937977,0.555909483,0.856420425,0.994287331,0.999999999,0.5,0.999896697,1,0.504527427,0.5,0.75852913,0.865261826,0.807678576,0.811302476,0.905477421,0.919661324,0.845242584,0.35165733,0.821360298,0.896827926
1092,36.36666667,36.38333333,0.882692234,0.612334154,0.956883782,0.976554137,0.788054574,0.999852419,0.662724377,0.875801928,0.872870429,0,0,0.990904373,0.999832168,0,0.990309994,0.560734847,0.692073503,0.533635684,0.847502345,0.993839802,0.999999999,0.5,0.999880622,1,0.486420689,0.5,0.73959651,0.85857621,0.795097904,0.802632242,0.898965235,0.914176017,0.838577692,0.329414814,0.811170822,0.8915817
1093,36.4,36.41666667,0.877779271,0.596019163,0.953809718,0.974246535,0.77993886,0.999816315,0.637545749,0.865195415,0.867698845,0,0,0.990117515,0.999812519,0,0.989404161,0.541253133,0.676799776,0.511226966,0.838135034,0.993357449,0.999999999,0.5,0.999862045,1,0.468349524,0.5,0.719727955,0.851615747,0.781916481,0.793664948,0.892057873,0.908353511,0.831682925,0.307911006,0.800541283,0.886102586
1094,36.43333333,36.45,0.872690224,0.579489078,0.950527813,0.97171839,0.771602449,0.99977138,0.611589097,0.853834278,0.862350059,0,0,0.989263323,0.999790571,0,0.988414641,0.521644482,0.66113939,0.488773034,0.828308894,0.992837599,0.999999998,0.5,0.999840579,1,0.450361001,0.5,0.698960488,0.844374805,0.768134374,0.784399671,0.884738828,0.902178261,0.824555277,0.287209723,0.789468686,0.880383724
1095,36.46666667,36.48333333,0.867421284,0.562778785,0.947025674,0.968949974,0.763046181,0.999715456,0.584983631,0.841690839,0.85682071,0,0,0.988336168,0.999766054,0,0.987333894,0.501968901,0.645118079,0.466364316,0.81801577,0.992277382,0.999999997,0.5,0.999815773,1,0.432501327,0.5,0.677344059,0.836848209,0.75375558,0.774836378,0.876991945,0.895634722,0.817192142,0.267362555,0.777951908,0.87441841
1096,36.5,36.51666667,0.861968771,0.545924781,0.94329041,0.965920069,0.754271455,0.999645856,0.557873197,0.828740881,0.851107599,0,0,0.987329976,0.999738667,0,0.986153742,0.482287219,0.628764616,0.444090517,0.807249156,0.991673714,0.999999996,0.5,0.999787108,1,0.414815383,0.5,0.654941716,0.829031306,0.738788332,0.764975989,0.868801594,0.888707466,0.809591347,0.248408921,0.765991864,0.86820014
1097,36.53333333,36.55,0.856329155,0.528964865,0.939308647,0.962605912,0.745280261,0.999559241,0.530413415,0.814964475,0.845207708,0,0,0.986238192,0.999708076,0,0.984865316,0.462660344,0.612110673,0.422039187,0.796004413,0.991023284,0.999999995,0.5,0.999753984,1,0.39734628,0.5,0.631829403,0.820920026,0.72324537,0.754820429,0.86015286,0.881381309,0.801751193,0.230376425,0.753591666,0.861722659
1098,36.56666667,36.58333333,0.850499083,0.511937808,0.935066557,0.95898315,0.736075195,0.999451452,0.502768245,0.800346847,0.839118224,0,0,0.985053753,0.999673904,0,0.98345901,0.443148507,0.595190621,0.400294368,0.784278974,0.990322541,0.999999993,0.5,0.999715707,1,0.380134959,0.5,0.60809535,0.812510951,0.707144163,0.74437268,0.85103175,0.873641455,0.79367049,0.21328148,0.740756764,0.854980007
1099,36.6,36.61666667,0.844475398,0.494883003,0.930549884,0.955025811,0.72665948,0.999317322,0.475106139,0.78487926,0.83283656,0,0,0.98376905,0.999635734,0,0.981924429,0.423810526,0.57804129,0.378935354,0.772072553,0.989567672,0.999999991,0.5,0.999671478,1,0.363219833,0.5,0.583839043,0.803801383,0.690507066,0.73363683,0.841425416,0.865473659,0.785348598,0.197130139,0.727495068,0.847966579
1100,36.63333333,36.65,0.838255163,0.477840097,0.925743988,0.95070629,0.717036985,0.999150423,0.447595961,0.768559884,0.826360382,0,0,0.982375897,0.999593098,0,0.980250338,0.404703115,0.56070167,0.35803561,0.759387341,0.988754589,0.999999987,0.5,0.999620369,1,0.34663648,0.5,0.559169782,0.794789407,0.673361394,0.722618113,0.831322392,0.8568644,0.776785456,0.181919075,0.71381706,0.840677174
1101,36.66666667,36.68333333,0.83183569,0.46084863,0.920633891,0.945995363,0.707212233,0.998942763,0.420402889,0.751394628,0.819687626,0,0,0.98086549,0.999545474,0,0.978424604,0.385880233,0.543212583,0.337661864,0.746228189,0.987878912,0.999999983,0.5,0.999561313,1,0.330417396,0.5,0.534204854,0.785473964,0.655739428,0.711322939,0.82071284,0.847801065,0.767981627,0.167636666,0.699735867,0.833107058
1102,36.7,36.71666667,0.82521456,0.443947662,0.915204343,0.940862225,0.697190416,0.998684413,0.3936845,0.733397894,0.81281653,0,0,0.979228377,0.999492278,0,0.976434151,0.367392512,0.525616309,0.317873409,0.732602775,0.986935947,0.999999976,0.5,0.999493075,1,0.314591799,0.5,0.509067396,0.775854907,0.637678316,0.699758922,0.809588814,0.838272159,0.758938323,0.154264121,0.685267316,0.82525202
1103,36.73333333,36.75,0.818389652,0.427175425,0.909439889,0.935274565,0.686977395,0.998363034,0.367587244,0.714593211,0.805745649,0,0,0.977454415,0.999432861,0,0.974264897,0.349286765,0.507956184,0.298721611,0.71852174,0.98592067,0.999999967,0.5,0.999414229,1,0.299185498,0.5,0.483884002,0.765933071,0.619219885,0.687934893,0.797944511,0.828267512,0.749657439,0.141776619,0.67042995,0.817108436
1104,36.76666667,36.78333333,0.811359169,0.410568974,0.903324959,0.929198681,0.676579707,0.997963308,0.342243456,0.695013727,0.79847389,0,0,0.975532736,0.999366494,0,0.971901708,0.331605577,0.490276181,0.280249631,0.7039988,0.984827702,0.999999956,0.5,0.999323128,1,0.284220816,0.5,0.458782194,0.75571033,0.600410354,0.67586091,0.785776543,0.817778501,0.740141585,0.130144414,0.655245012,0.80867333
1105,36.8,36.81666667,0.804121664,0.394163874,0.896843962,0.922599645,0.666004555,0.997466221,0.317769031,0.6747025,0.791000527,0,0,0.973451712,0.999292366,0,0.969328345,0.314386995,0.472620469,0.26249235,0.689050821,0.983651296,0.999999939,0.5,0.999217869,1,0.269716567,0.5,0.43388785,0.745189648,0.581299941,0.663548249,0.773084189,0.806798283,0.730394105,0.119333881,0.639736391,0.799944439
1106,36.83333333,36.85,0.796676066,0.377993911,0.889981403,0.915441518,0.655259807,0.996848196,0.294261821,0.653712564,0.783325228,0,0,0.971198915,0.999209572,0,0.966527419,0.297664318,0.455032978,0.245476473,0.673697853,0.982385306,0.999999917,0.5,0.999096256,1,0.255688091,0.5,0.4093227,0.734375134,0.561942392,0.651009389,0.759869644,0.795322023,0.720419105,0.109308489,0.623930529,0.790920273
1107,36.86666667,36.88333333,0.789021706,0.362090831,0.882722005,0.907687631,0.644353981,0.996080018,0.271800772,0.632106746,0.775448078,0,0,0.968761088,0.999117099,0,0.96348035,0.281465974,0.437556956,0.229220807,0.657963124,0.981023174,0.999999887,0.5,0.998955754,1,0.242147327,0.5,0.385201998,0.723272081,0.542394408,0.638257985,0.746138248,0.783347127,0.710221467,0.100029677,0.607856285,0.781600179
1108,36.9,36.91666667,0.781158344,0.346484125,0.875050857,0.899300936,0.633296225,0.99512553,0.250445768,0.609957205,0.767369603,0,0,0.966124111,0.999013819,0,0.960167332,0.265815495,0.420234555,0.213736672,0.641872986,0.979557901,0.999999846,0.5,0.998793435,1,0.229102931,0.5,0.361632465,0.711887003,0.522715008,0.625308827,0.731898687,0.770873466,0.699806865,0.091457634,0.591544765,0.771984398
1109,36.93333333,36.95,0.773086192,0.331200842,0.866953568,0.890244432,0.622096299,0.993940045,0.230238108,0.587344691,0.759090788,0,0,0.963272978,0.99889847,0,0.95656731,0.250731575,0.40310643,0.19902842,0.625456803,0.977982027,0.99999979,0.5,0.998605919,1,0.216560433,0.5,0.338710563,0.70022766,0.502964833,0.612177789,0.717163174,0.757903593,0.68918177,0.083551974,0.575029108,0.762074128
1110,36.96666667,36.98333333,0.76480594,0.316265453,0.85841644,0.880481669,0.610764546,0.992468428,0.211201517,0.564357531,0.750613097,0,0,0.96019177,0.998769645,0,0.952657965,0.236228197,0.386211371,0.185094046,0.608746806,0.976287611,0.999999713,0.5,0.998389309,1,0.204522415,0.5,0.316521168,0.688303076,0.483205402,0.598881765,0.701947577,0.744442939,0.678353456,0.076272317,0.558344239,0.75187157
1111,37,37.01666667,0.756318774,0.301699747,0.849426656,0.86997734,0.599311859,0.990642805,0.19334357,0.541090361,0.741938495,0,0,0.95686364,0.998625776,0,0.948415718,0.222314836,0.369585972,0.171925841,0.591777879,0.974466204,0.999999608,0.5,0.998139104,1,0.192988722,0.5,0.295136656,0.676123545,0.463498348,0.585438593,0.686271515,0.730499995,0.667329999,0.069578761,0.541526591,0.741379984
1112,37.03333333,37.05,0.747626406,0.287522774,0.83997248,0.858697957,0.587749645,0.988379838,0.176657417,0.517642633,0.73306946,0,0,0.953270806,0.998465109,0,0.94381575,0.208996706,0.353264345,0.159511089,0.574587307,0.97250883,0.999999466,0.5,0.997850116,1,0.181956674,0.5,0.274616411,0.663700629,0.443904654,0.571866966,0.670158391,0.716086457,0.656120263,0.063432286,0.524613795,0.730603732
1113,37.06666667,37.08333333,0.738731084,0.273750822,0.830043467,0.846612612,0.576089784,0.985577558,0.161123688,0.494116951,0.724009001,0,0,0.94939455,0.99828569,0,0.93883204,0.196275058,0.33727788,0.147832762,0.557214476,0.970405964,0.999999271,0.5,0.997516362,1,0.171421307,0.5,0.255006732,0.651047135,0.424483902,0.558186341,0.653635375,0.701217341,0.644733891,0.057795052,0.507644348,0.719548312
1114,37.1,37.11666667,0.729635613,0.260397436,0.819630689,0.833693814,0.564344585,0.98211172,0.14671247,0.470617292,0.714760665,0,0,0.945215233,0.998085338,0,0.933437438,0.184147502,0.321655054,0.136870209,0.539700529,0.968147513,0.999999005,0.5,0.997130943,1,0.161375607,0.5,0.236341099,0.638177093,0.405293559,0.544416824,0.636733322,0.685911063,0.63318128,0.052630647,0.490657268,0.70822039
1115,37.13333333,37.15,0.720343372,0.247473461,0.808726959,0.819918393,0.552526733,0.977831745,0.133385267,0.447247174,0.705328554,0,0,0.940712315,0.997861622,0,0.927603755,0.172608362,0.306421288,0.126599815,0.522087991,0.965722798,0.999998642,0.5,0.996685913,1,0.151810749,0.5,0.218640757,0.625105711,0.38638832,0.530579064,0.619486628,0.670189468,0.621473557,0.047904256,0.473691736,0.696627827
1116,37.16666667,37.18333333,0.710858323,0.234987126,0.797327065,0.80526845,0.540649238,0.972556352,0.121096883,0.424107842,0.695717326,0,0,0.935864402,0.997611828,0,0.921301903,0.161649027,0.29159886,0.116995623,0.50442036,0.963120536,0.999998146,0.5,0.996172118,1,0.142716329,0.5,0.201915545,0.611849321,0.367819516,0.516694124,0.601933019,0.654077807,0.609622542,0.043582784,0.456786733,0.684779682
1117,37.2,37.21666667,0.701185021,0.222944149,0.785428005,0.789732346,0.528725382,0.966069133,0.109797158,0.401296537,0.6859322,0,0,0.930649303,0.997332933,0,0.914502055,0.151258319,0.277206865,0.108029911,0.486741683,0.960328832,0.99999747,0.5,0.995579021,1,0.1340806,0.5,0.186164919,0.598425311,0.34963461,0.50278336,0.58411327,0.63760467,0.597640711,0.039634925,0.439980687,0.672686225
1118,37.23333333,37.25,0.691328621,0.211347856,0.77302921,0.773305676,0.516768654,0.958114486,0.099432541,0.378904915,0.675978957,0,0,0.925044109,0.997021564,0,0.90717387,0.141422849,0.263261218,0.09967371,0.469096117,0.957335162,0.999996548,0.5,0.994894499,1,0.125890681,0.5,0.1713791,0.584852046,0.331876782,0.488868285,0.566070874,0.620801858,0.585541146,0.036031203,0.423311123,0.660358922
1119,37.26666667,37.28333333,0.681294879,0.200199337,0.760132766,0.755992217,0.504792695,0.948394594,0.089947463,0.357017658,0.665863938,0,0,0.919025299,0.996673966,0,0.899286746,0.132127364,0.249774703,0.091897276,0.451527488,0.954126374,0.999995289,0.5,0.994104616,1,0.118132772,0.5,0.157540293,0.571148779,0.314584609,0.474970441,0.54785164,0.603704194,0.573337488,0.032743969,0.406814335,0.64781042
1120,37.3,37.31666667,0.671090154,0.189497594,0.746743617,0.7378048,0.492811233,0.936568447,0.081285519,0.33571133,0.655594034,0,0,0.91256887,0.996285953,0,0.890810139,0.123355073,0.236757058,0.084670493,0.434078861,0.950688687,0.999993571,0.5,0.993193366,1,0.110792342,0.5,0.144623925,0.557335545,0.297791844,0.461111263,0.529503251,0.586349288,0.561043873,0.029747386,0.390525083,0.635054516
1121,37.33333333,37.35,0.660721398,0.179239714,0.732869743,0.718766062,0.480838024,0.92225433,0.073390451,0.3150535,0.645176682,0,0,0.905650495,0.995852863,0,0.881713933,0.115087965,0.224215098,0.077963232,0.416792118,0.947007694,0.999991227,0.5,0.992142376,1,0.103854311,0.5,0.132599861,0.543433053,0.281527298,0.447311945,0.511074775,0.56877724,0.548674876,0.027017376,0.374476313,0.622106113
1122,37.36666667,37.38333333,0.650196151,0.169421042,0.718522321,0.698909033,0.468886783,0.905037573,0.066206951,0.295102138,0.634619845,0,0,0.898245715,0.995369506,0,0.871968867,0.107307089,0.212152858,0.071745647,0.399707569,0.943068378,0.999988028,0.5,0.990930589,1,0.097303209,0.5,0.12143356,0.529462561,0.265814809,0.433593317,0.492616146,0.551030298,0.53624544,0.024531573,0.358698915,0.608981169
1123,37.4,37.41666667,0.639522528,0.160035358,0.703715841,0.678277523,0.456971125,0.884485711,0.059681289,0.275905296,0.623931998,0,0,0.890330163,0.994830104,0,0.861547017,0.099992821,0.200571765,0.065988428,0.382863589,0.938855129,0.999983662,0.5,0.989533894,1,0.091123329,0.5,0.111087152,0.515445753,0.250673297,0.419975717,0.474177626,0.533152467,0.523770807,0.022269248,0.343221514,0.595696628
1124,37.43333333,37.45,0.6287092,0.151075052,0.688468193,0.656926244,0.445104505,0.860173182,0.053761795,0.257501054,0.613122106,0,0,0.881879827,0.994228233,0,0.850422345,0.093125099,0.189470829,0.060663005,0.3662963,0.934351783,0.999977704,0.5,0.987924727,1,0.085298856,0.5,0.101520418,0.501404603,0.236116902,0.406478875,0.455809259,0.515189085,0.511266443,0.020211234,0.328070301,0.582270346
1125,37.46666667,37.48333333,0.617765375,0.1425313,0.672800705,0.634920664,0.433300152,0.831717129,0.048399207,0.239917702,0.602199598,0,0,0.872871344,0.993556747,0,0.838571291,0.086683636,0.178846838,0.055741708,0.350039285,0.929541654,0.999969573,0.5,0.986071634,1,0.079813981,0.5,0.092691653,0.487361236,0.222155182,0.393121801,0.437560328,0.497186371,0.498747964,0.018339844,0.313268905,0.568721001
1126,37.5,37.51666667,0.606700768,0.134394232,0.656738132,0.612336538,0.421571017,0.79882441,0.043546905,0.223174133,0.591174339,0,0,0.863282335,0.992807705,0,0.825973422,0.080648106,0.168694571,0.051197891,0.334123366,0.924407594,0.999958478,0.5,0.983938785,1,0.074653009,0.5,0.084558426,0.473337795,0.208793374,0.379922687,0.419478833,0.479190949,0.486231053,0.016638787,0.2988383,0.555067997
1127,37.53333333,37.55,0.595525577,0.12665309,0.640308591,0.589259128,0.409929714,0.761347256,0.039161054,0.207280415,0.580056598,0,0,0.853091782,0.991972289,0,0.81261211,0.074998305,0.159007006,0.047006028,0.318576417,0.91893206,0.999943336,0.5,0.981485465,1,0.069800444,0.5,0.077078222,0.459356294,0.19603269,0.366898813,0.401610995,0.461249369,0.47373139,0.01509308,0.284796758,0.541331355
1128,37.56666667,37.58333333,0.584250448,0.119296389,0.623543445,0.565782106,0.398388469,0.719341383,0.03520067,0.192238488,0.568857014,0,0,0.842280426,0.991040712,0,0.798475241,0.069714286,0.149775533,0.04314177,0.303423238,0.913097192,0.999922674,0.5,0.97866553,1,0.065241065,0.5,0.070208982,0.445438486,0.183870652,0.354066471,0.384000803,0.443407623,0.461264566,0.013688967,0.271159835,0.527531604
1129,37.6,37.61666667,0.572886434,0.112312051,0.606477128,0.54200616,0.386959072,0.673116367,0.031627619,0.178042961,0.557586554,0,0,0.830831209,0.990002119,0,0.783555934,0.064776484,0.14099016,0.03958199,0.288685471,0.906884913,0.999894478,0.5,0.975426847,1,0.060959988,0.5,0.063909539,0.431605724,0.172301448,0.34144089,0.366689607,0.425710683,0.448846007,0.012413833,0.25794039,0.513689652
